
GetOrganelle v1.6.2

get_organelle_from_reads.py assembles organelle genomes from genome skimming data.
Find updates in https://github.com/Kinggerm/GetOrganelle and see README.md for more information.

Python 3.6.5 (default, Sep 20 2018, 17:13:01)  [GCC 4.8.5 20150623 (Red Hat 4.8.5-28)]
Python libs: numpy 1.15.1; sympy 1.3; scipy 1.1.0; psutil 5.4.7
Dependencies: Bowtie2 2.3.5.1; SPAdes 3.13.0; Blast 2.2.30
/data/jinjianjun/.pyenv/versions/3.6.5/bin/get_organelle_from_reads.py -1 SRR4428742_250M_1.fastq -2 SRR4428742_250M_2.fastq -t 1 -J 1 -M 1 -R 1000 -s ../local_seed/NC_011942.1.Gnetum_parvifolium.complete_plastome.fasta -w 0.60 -o w0.60P2E5spades-unlimited--SRR4428742-plastome -k 35,75 -F embplant_pt -P 2E5
2019-09-22 16:54:40,947 - INFO: Round 54: 4355099/4355099 AI 1621923 AW 45497102 Mem 7.212
2019-09-22 16:55:52,029 - INFO: Round 55: 4355099/4355099 AI 1623090 AW 45507410 Mem 7.213
2019-09-22 16:57:02,768 - INFO: Round 56: 4355099/4355099 AI 1624308 AW 45519620 Mem 7.214
2019-09-22 16:58:13,440 - INFO: Round 57: 4355099/4355099 AI 1625278 AW 45528950 Mem 7.215
2019-09-22 16:59:24,140 - INFO: Round 58: 4355099/4355099 AI 1626295 AW 45538022 Mem 7.216
2019-09-22 17:00:34,574 - INFO: Round 59: 4355099/4355099 AI 1627071 AW 45545758 Mem 7.217
2019-09-22 17:01:44,957 - INFO: Round 60: 4355099/4355099 AI 1627822 AW 45553030 Mem 7.218
2019-09-22 17:02:55,332 - INFO: Round 61: 4355099/4355099 AI 1628568 AW 45559766 Mem 7.219
2019-09-22 17:04:06,280 - INFO: Round 62: 4355099/4355099 AI 1629266 AW 45566698 Mem 7.219
2019-09-22 17:05:17,572 - INFO: Round 63: 4355099/4355099 AI 1630018 AW 45574018 Mem 7.22
2019-09-22 17:06:28,448 - INFO: Round 64: 4355099/4355099 AI 1630800 AW 45581562 Mem 7.221
2019-09-22 17:07:39,184 - INFO: Round 65: 4355099/4355099 AI 1631470 AW 45587658 Mem 7.222
2019-09-22 17:08:49,905 - INFO: Round 66: 4355099/4355099 AI 1632107 AW 45593786 Mem 7.222
2019-09-22 17:10:00,516 - INFO: Round 67: 4355099/4355099 AI 1632673 AW 45598968 Mem 7.223
2019-09-22 17:11:11,148 - INFO: Round 68: 4355099/4355099 AI 1633162 AW 45603254 Mem 7.223
2019-09-22 17:12:22,033 - INFO: Round 69: 4355099/4355099 AI 1633555 AW 45607590 Mem 7.224
2019-09-22 17:13:32,942 - INFO: Round 70: 4355099/4355099 AI 1633916 AW 45612964 Mem 7.224
2019-09-22 17:14:55,391 - INFO: Round 71: 4355099/4355099 AI 1634604 AW 45618576 Mem 7.225
2019-09-22 17:16:06,170 - INFO: Round 72: 4355099/4355099 AI 1635221 AW 45624458 Mem 7.226
2019-09-22 17:17:16,448 - INFO: Round 73: 4355099/4355099 AI 1635700 AW 45628734 Mem 7.226
2019-09-22 17:18:26,608 - INFO: Round 74: 4355099/4355099 AI 1636102 AW 45632930 Mem 7.226
2019-09-22 17:19:36,950 - INFO: Round 75: 4355099/4355099 AI 1636448 AW 45637138 Mem 7.227
2019-09-22 17:20:47,117 - INFO: Round 76: 4355099/4355099 AI 1636951 AW 45642338 Mem 7.227
2019-09-22 17:21:57,397 - INFO: Round 77: 4355099/4355099 AI 1637344 AW 45646390 Mem 7.228
2019-09-22 17:23:07,751 - INFO: Round 78: 4355099/4355099 AI 1637696 AW 45650590 Mem 7.228
2019-09-22 17:24:18,017 - INFO: Round 79: 4355099/4355099 AI 1638166 AW 45655280 Mem 7.229
2019-09-22 17:25:28,193 - INFO: Round 80: 4355099/4355099 AI 1638603 AW 45659432 Mem 7.229
2019-09-22 17:26:37,910 - INFO: Round 81: 4355099/4355099 AI 1638948 AW 45663652 Mem 7.23
2019-09-22 17:27:48,196 - INFO: Round 82: 4355099/4355099 AI 1639495 AW 45668882 Mem 7.23
2019-09-22 17:28:52,353 - INFO: Round 83: 4355099/4355099 AI 1639660 AW 45670504 Mem 7.231
2019-09-22 17:30:00,428 - INFO: Round 84: 4355099/4355099 AI 1639734 AW 45671390 Mem 7.231
2019-09-22 17:31:09,992 - INFO: Round 85: 4355099/4355099 AI 1639764 AW 45672110 Mem 7.231
2019-09-22 17:32:19,006 - INFO: Round 86: 4355099/4355099 AI 1639828 AW 45672824 Mem 7.231
2019-09-22 17:33:26,723 - INFO: Round 87: 4355099/4355099 AI 1639879 AW 45673410 Mem 7.231
2019-09-22 17:34:34,209 - INFO: Round 88: 4355099/4355099 AI 1639933 AW 45673960 Mem 7.231
2019-09-22 17:35:41,897 - INFO: Round 89: 4355099/4355099 AI 1640062 AW 45675660 Mem 7.231
2019-09-22 17:36:44,672 - INFO: Round 90: 4355099/4355099 AI 1640196 AW 45676150 Mem 7.231
2019-09-22 17:37:32,939 - INFO: Round 91: 4355099/4355099 AI 1640323 AW 45677422 Mem 7.231
2019-09-22 17:38:20,505 - INFO: Round 92: 4355099/4355099 AI 1640451 AW 45677970 Mem 7.231
2019-09-22 17:39:05,489 - INFO: Round 93: 4355099/4355099 AI 1640480 AW 45678262 Mem 7.231
2019-09-22 17:39:53,279 - INFO: Round 94: 4355099/4355099 AI 1640503 AW 45678766 Mem 7.231
2019-09-22 17:40:51,850 - INFO: Round 95: 4355099/4355099 AI 1640553 AW 45679156 Mem 7.231
2019-09-22 17:41:45,919 - INFO: Round 96: 4355099/4355099 AI 1640594 AW 45679554 Mem 7.231
2019-09-22 17:42:38,950 - INFO: Round 97: 4355099/4355099 AI 1640661 AW 45680314 Mem 7.232
2019-09-22 17:43:23,239 - INFO: Round 98: 4355099/4355099 AI 1640768 AW 45681094 Mem 7.232
2019-09-22 17:44:07,550 - INFO: Round 99: 4355099/4355099 AI 1640827 AW 45681548 Mem 7.232
2019-09-22 17:44:51,858 - INFO: Round 100: 4355099/4355099 AI 1640874 AW 45681992 Mem 7.232
2019-09-22 17:45:36,153 - INFO: Round 101: 4355099/4355099 AI 1640878 AW 45682000 Mem 7.232
2019-09-22 17:46:20,397 - INFO: Round 102: 4355099/4355099 AI 1640878 AW 45682000 Mem 7.232
2019-09-22 17:46:20,398 - INFO: No more reads found and terminated ...
2019-09-22 17:47:10,376 - INFO: Extending finished.

2019-09-22 17:47:10,678 - INFO: Separating filtered fastq file ... 
2019-09-22 17:47:20,608 - INFO: Setting '-k 35,75'
2019-09-22 17:47:20,608 - INFO: Assembling using SPAdes ...
2019-09-22 18:32:21,680 - INFO: Insert size = 155.627, deviation = 12.0722, left quantile = 141, right quantile = 170
2019-09-22 18:32:21,681 - INFO: Assembling finished.

2019-09-22 18:32:21,681 - INFO: Slimming assembly graphs ...
2019-09-22 18:32:25,035 - INFO: Slimming w0.60P2E5spades-unlimited--SRR4428742-plastome/filtered_spades/K75/assembly_graph.fastg finished!
2019-09-22 18:32:25,036 - INFO: Slimming assembly graphs finished

2019-09-22 18:32:25,036 - INFO: Extracting embplant_pt from the assemblies ...
2019-09-22 18:32:25,037 - INFO: Disentangling w0.60P2E5spades-unlimited--SRR4428742-plastome/filtered_spades/K75/assembly_graph.fastg.extend-embplant_pt-embplant_mt.fastg as a circular genome ... 
2019-09-22 18:32:25,980 - INFO: Vertex_6334008_6718400_6385232_6719330_6197764_6719370_6714388_6715428_6201858_1667944_6022690_6718440_6715300_6307986_6715008_6715006_6713454_6550072 #copy = 1
2019-09-22 18:32:25,980 - INFO: Vertex_6534970_6527878_567342_6201532 #copy = 1
2019-09-22 18:32:25,980 - INFO: Vertex_6715302_6609426_6718808_6235032_6561422_6194998_6563002_6325010_6714390_6546456_6554618_6719074_6535408_6559580_6293614_6565082 #copy = 2
2019-09-22 18:32:25,980 - INFO: Average embplant_pt kmer-coverage = 98.958
2019-09-22 18:32:25,981 - INFO: Average embplant_pt base-coverage = 380.619
2019-09-22 18:32:25,981 - INFO: Writing output ...
2019-09-22 18:32:26,124 - WARNING: More than one circular genome structure produced ...
2019-09-22 18:32:26,124 - WARNING: Please check the final result to confirm whether they are simply flip-flop configurations!
2019-09-22 18:32:26,128 - INFO: Writing PATH1 of complete embplant_pt to w0.60P2E5spades-unlimited--SRR4428742-plastome/embplant_pt.K75.complete.graph1.1.path_sequence.fasta
2019-09-22 18:32:26,133 - INFO: Writing PATH2 of complete embplant_pt to w0.60P2E5spades-unlimited--SRR4428742-plastome/embplant_pt.K75.complete.graph1.2.path_sequence.fasta
2019-09-22 18:32:26,133 - INFO: Writing GRAPH to w0.60P2E5spades-unlimited--SRR4428742-plastome/embplant_pt.K75.complete.graph1.selected_graph.gfa
2019-09-22 18:32:26,146 - INFO: Result status of embplant_pt: circular genome
2019-09-22 18:32:26,178 - INFO: Please visualize w0.60P2E5spades-unlimited--SRR4428742-plastome/filtered_K75.assembly_graph.fastg.extend-embplant_pt-embplant_mt.fastg using Bandage to confirm the final result.
2019-09-22 18:32:26,178 - INFO: Writing output finished.
2019-09-22 18:32:26,179 - INFO: Extracting embplant_pt from the assemblies finished.


Total cost 10609.75 s
Thank you!
